Year,Length_Category,Sector,Gear,Region,SAUP,NV,GT,P,NVActive,GTActive,PActive,NomActive,NVerr,Perr,GTerr,RActivity,MethodNV,MethodLOA,MethodGT,MethodP,Country,EffActive
1952,12-24m,UP,Lines_Longlines,NorthAmerica,124,12,397.57317,0.0,11.2559322,373.797283905711,0.0,5012.94291464954,0.0880943058333333,,0.0004082277090376,0.937907446592745,GAM,Data,LOA,Pequivalent,CAN,5170.97897218257
1953,12-24m,UP,Lines_Longlines,NorthAmerica,124,11,359.60853,0.0,10.3137165,338.021055433559,0.0,4595.86925061314,0.0816970645454545,,0.0004301915048677,0.93751842311058,GAM,Data,LOA,Pequivalent,CAN,4790.06067942417
1954,12-24m,UP,Lines_Longlines,NorthAmerica,124,11,356.39245,0.0,10.3137165,334.982173768215,0.0,4595.86925061314,0.0768620354545455,,0.0004382293007635,0.93751842311058,GAM,Data,LOA,Pequivalent,CAN,4839.87731049018
1955,12-24m,UP,Lines_Longlines,NorthAmerica,124,10,278.25176,0.0,9.3715008,261.356457718688,0.0,4181.3987401127,0.069205743,,0.000551482726807,0.937055367522777,GAM,Data,LOA,Pequivalent,CAN,4449.19672971438
1956,12-24m,UP,Lines_Longlines,NorthAmerica,124,11,290.51003,0.0,10.2968311,272.630063103089,0.0,4602.027059914,0.0583891081818182,,0.0006260745182857,0.935971364552398,GAM,Data,LOA,Pequivalent,CAN,4947.69056906951
1957,12-24m,UP,Lines_Longlines,NorthAmerica,124,12,300.52173,0.0,11.2221614,281.790431684599,0.0,5022.6553797153,0.0530879758333333,,0.0007036601991001,0.935070835072999,GAM,Data,LOA,Pequivalent,CAN,5456.07185516494
1958,12-24m,UP,Lines_Longlines,NorthAmerica,124,12,293.92407,0.0,11.1039636,271.976847870321,0.0,4970.3349040351,0.0511332083333333,,0.000732301716104,0.9253303,GAM,Data,LOA,Pequivalent,CAN,5455.38858526299
1959,12-24m,UP,Lines_Longlines,NorthAmerica,124,13,303.68326,0.0,12.0292939,281.007322080778,0.0,5390.9622985061,0.0423032530769231,,0.0008105664693295,0.9253303,GAM,Data,LOA,Pequivalent,CAN,5978.60237189899
1960,12-24m,UP,Lines_Longlines,NorthAmerica,124,14,314.4004,0.0,12.9546242,290.92421645212,0.0,5811.5906183074,0.0394454,,0.0008774288491594,0.9253303,GAM,Data,LOA,Pequivalent,CAN,6507.86122647969
1961,12-24m,UP,Lines_Longlines,NorthAmerica,124,15,325.3178,0.0,13.8799545,301.02641746934,0.0,6232.2189381087,0.0369232946666667,,0.0009404300484745,0.9253303,GAM,Data,LOA,Pequivalent,CAN,7051.46425478964
1962,12-24m,UP,Lines_Longlines,NorthAmerica,124,16,337.013,0.0,14.8052848,311.8483403939,0.0,6652.84725791,0.034822025625,,0.0009965313462588,0.9253303,GAM,Data,LOA,Pequivalent,CAN,7541.57044118444
1963,12-24m,UP,Lines_Longlines,NorthAmerica,124,17,348.7453,0.0,15.7306151,322.70459307259,0.0,7073.474652381,0.0330345470588235,,0.0010486239224483,0.9253303,GAM,Data,LOA,Pequivalent,CAN,8101.77873951178
1964,12-24m,UP,Lines_Longlines,NorthAmerica,124,18,373.924,0.0,16.6559454,346.0032070972,0.0,7483.0739603366,0.0005925394444444,,0.0010188811424368,0.9253303,GAM,Data,LOA,Pequivalent,CAN,8593.56999862006
1965,12-24m,UP,Lines_Longlines,NorthAmerica,124,19,386.475,0.0,17.5812757,357.6170276925,0.0,7903.7022801379,0.0010360749473684,,0.0010603759723434,0.9253303,GAM,Data,LOA,Pequivalent,CAN,9115.90519257455
1966,12-24m,UP,Lines_Longlines,NorthAmerica,124,19,366.4965,0.0,17.5812757,339.13031629395,0.0,7914.7312919836,0.0019577532631578,,0.0011736646251151,0.9253303,GAM,Data,LOA,Pequivalent,CAN,9223.56344854767
1967,12-24m,UP,Lines_Longlines,NorthAmerica,124,19,365.6022,0.0,17.5812757,338.30279340666,0.0,7914.7312919836,0.002365224,,0.0011769805105134,0.9253303,GAM,Data,LOA,Pequivalent,CAN,9319.48850841257
1968,12-24m,UP,Lines_Longlines,NorthAmerica,124,20,380.8075,0.0,18.506606,352.37271821725,0.0,8335.3596117849,0.00430972685,,0.001198992190855,0.9253303,GAM,Data,LOA,Pequivalent,CAN,9916.84627264786
1969,12-24m,UP,Lines_Longlines,NorthAmerica,124,20,380.1835,0.0,18.506606,351.79531211005,0.0,8335.3596117849,0.00453421215,,0.0012027661777619,0.9253303,GAM,Data,LOA,Pequivalent,CAN,10019.9814738834
1970,12-24m,UP,Lines_Longlines,NorthAmerica,124,20,378.9533,0.0,18.506606,350.65697077499,0.0,8335.3596117849,0.0040816971,,0.0012108258358661,0.9253303,GAM,Data,LOA,Pequivalent,CAN,10240.759184143
1971,12-24m,UP,Lines_Longlines,NorthAmerica,124,22,418.5801,0.0,20.3572666,387.32484950703,0.0,9165.5863142115,0.0039826773636363,,0.0012004786522866,0.9253303,GAM,Data,LOA,Pequivalent,CAN,11508.5494716445
1972,12-24m,UP,Lines_Longlines,NorthAmerica,124,22,419.6029,0.0,20.3572666,388.27127733787,0.0,9165.5863142115,0.0032087529090909,,0.0011964180613222,0.9253303,GAM,Data,LOA,Pequivalent,CAN,11628.2383861496
1973,12-24m,UP,Lines_Longlines,NorthAmerica,124,22,419.7414,0.0,20.3572666,388.39943558442,0.0,9165.5863142115,0.0027479346363636,,0.0011957712380927,0.9253303,GAM,Data,LOA,Pequivalent,CAN,11749.1720653656
1974,12-24m,UP,Lines_Longlines,NorthAmerica,124,22,418.3061,0.0,20.3572666,387.07130900483,0.0,9165.5863142115,0.0311252281818182,,0.0012051112324202,0.9253303,GAM,Data,LOA,Pequivalent,CAN,11871.3634548454
1975,12-24m,UP,Lines_Longlines,NorthAmerica,124,23,433.3573,0.0,21.2825969,400.99864041619,0.0,9586.2146340128,0.0304174991304348,,0.0012263334436737,0.9253303,GAM,Data,LOA,Pequivalent,CAN,12545.2937859776
1976,12-24m,UP,Lines_Longlines,NorthAmerica,124,22,407.9163,0.0,20.3572666,377.45731225389,0.0,9176.6153260572,0.0272333077272727,,0.0012682948648627,0.9253303,GAM,Data,LOA,Pequivalent,CAN,12134.1553839124
1977,12-24m,UP,Lines_Longlines,NorthAmerica,124,20,376.9064,0.0,18.506606,348.76291218392,0.0,8335.3596117849,0.0236215265,,0.0012275705589118,0.9253303,GAM,Data,LOA,Pequivalent,CAN,11136.3969814217
1978,12-24m,UP,Lines_Longlines,NorthAmerica,124,22,406.9142,0.0,20.3572666,376.53003876026,0.0,9176.6153260572,0.0036371488636363,,0.0012672445150953,0.9253303,GAM,Data,LOA,Pequivalent,CAN,12387.8582461441
1979,12-24m,UP,Lines_Longlines,NorthAmerica,124,22,406.9463,0.0,20.3572666,376.55974186289,0.0,9176.6153260572,0.0067085795454545,,0.0012627515677845,0.9253303,GAM,Data,LOA,Pequivalent,CAN,12516.691971904
1980,12-24m,UP,Lines_Longlines,NorthAmerica,124,21,389.8362,0.0,19.4319363,360.72724789686,0.0,8755.9870062559,0.0276385266666667,,0.0012538768414844,0.9253303,GAM,Data,LOA,Pequivalent,CAN,12067.1714627115
1981,12-24m,UP,Lines_Longlines,NorthAmerica,124,20,366.5624,0.0,18.506606,339.19129556072,0.0,8346.3876983003,0.028003381,,0.0012843078159712,0.9253303,GAM,Data,LOA,Pequivalent,CAN,11622.3049677922
1982,12-24m,UP,Lines_Longlines,NorthAmerica,124,22,406.1303,0.0,20.3572666,375.80467233809,0.0,9176.6153260572,0.0279687395454545,,0.0012656527520791,0.9253303,GAM,Data,LOA,Pequivalent,CAN,12911.2882572146
1983,12-24m,UP,Lines_Longlines,NorthAmerica,124,20,366.4006,0.0,18.506606,339.04157711818,0.0,8346.3876983003,0.028269059,,0.0012832085477295,0.9253303,GAM,Data,LOA,Pequivalent,CAN,11865.3059796276
1984,12-24m,UP,Lines_Longlines,NorthAmerica,124,18,334.6762,0.0,16.6559454,309.68602854886,0.0,7505.131984028,0.02716855,,0.0012497370277607,0.9253303,GAM,Data,LOA,Pequivalent,CAN,10780.3301032072
1985,12-24m,UP,Lines_Longlines,NorthAmerica,124,16,295.2899,0.0,14.8052848,273.24069175397,0.0,6674.9043562711,0.038427581875,,0.0012682289859339,0.9253303,GAM,Data,LOA,Pequivalent,CAN,9687.50880268245
1986,12-24m,UP,Lines_Longlines,NorthAmerica,124,15,279.437,0.0,13.8799545,258.5715230411,0.0,6254.2760364698,0.0268720833333333,,0.0012449490076166,0.9253303,GAM,Data,LOA,Pequivalent,CAN,9171.43823692878
1987,12-24m,UP,Lines_Longlines,NorthAmerica,124,13,239.7123,0.0,12.0292939,221.81305447269,0.0,5424.0502593735,0.0271846076923077,,0.0012708797736227,0.9253303,GAM,Data,LOA,Pequivalent,CAN,8036.69419306127
1988,12-24m,UP,Lines_Longlines,NorthAmerica,124,12,223.19274,0.0,11.1039636,206.527005062022,0.0,5003.4219395722,0.0379372033333333,,0.001249518345876,0.9253303,GAM,Data,LOA,Pequivalent,CAN,7490.55857037338
1989,12-24m,UP,Lines_Longlines,NorthAmerica,124,12,223.87584,0.0,11.1039636,207.159098189952,0.0,5003.4219395722,0.03875877,,0.0012419671172444,0.9253303,GAM,Data,LOA,Pequivalent,CAN,7568.46037950526
1990,12-24m,UP,Lines_Longlines,NorthAmerica,124,10,184.49365,0.0,9.253303,170.717564502595,0.0,4173.1943118153,0.026265429,,0.0012683595654278,0.9253303,GAM,Data,LOA,Pequivalent,CAN,6378.26203960942
1991,12-24m,UP,Lines_Longlines,NorthAmerica,124,9,168.29238,0.0,8.3279727,155.726038473114,0.0,3752.565992014,0.0258438333333333,,0.0012394150263619,0.9253303,GAM,Data,Data,Pequivalent,CAN,5795.02650556896
1992,12-24m,UP,Lines_Longlines,NorthAmerica,124,7,127.96132,0.0,6.4773121,118.406486623996,0.0,2922.33910452134,0.0324716428571429,,0.0012960731392367,0.9253303,GAM,Data,Data,Pequivalent,CAN,4559.85502829105
1993,12-24m,UP,Lines_Longlines,NorthAmerica,124,7,128.07647,0.0,6.4773121,118.513038408041,0.0,2922.33910452134,0.03257673,,0.0012962949034901,0.9253303,GAM,Data,Data,Pequivalent,CAN,4607.27752058528
1994,12-24m,UP,Lines_Longlines,NorthAmerica,124,6,111.61805,0.0,5.5519818,103.283563691915,0.0,2501.71078472004,0.0337658466666667,,0.0012556583682537,0.9253303,GAM,Data,Data,Pequivalent,CAN,3985.14567744285
1995,12-24m,UP,Lines_Longlines,NorthAmerica,124,6,112.32901,0.0,5.5519818,103.941436522003,0.0,2501.71078472004,0.0330633233333333,,0.0012448595563432,0.9253303,GAM,Data,Data,Pequivalent,CAN,4026.59119248826
1996,12-24m,UP,Lines_Longlines,NorthAmerica,124,6,112.74214,0.0,5.5519818,104.323718228842,0.0,2501.71078472004,0.0345404433333333,,0.0012366742266542,0.9253303,GAM,Data,Data,Pequivalent,CAN,4068.46774089014
1997,12-24m,UP,Lines_Longlines,NorthAmerica,124,5,96.31973,0.0,4.6266515,89.127564656819,0.0,2081.08246491874,0.039610896,,0.0011748295586123,0.9253303,GAM,Data,Data,Pequivalent,CAN,3419.60862238829
1998,12-24m,UP,Lines_Longlines,NorthAmerica,124,5,96.88243,0.0,4.6266515,89.648248016629,0.0,2081.08246491874,0.041815096,,0.0011586737366418,0.9253303,GAM,Data,Data,Pequivalent,CAN,3455.17255206113
1999,12-24m,UP,Lines_Longlines,NorthAmerica,124,3,57.16595,0.0,2.7759909,52.897385663285,0.0,1250.85539236002,0.04149226,,0.0011990348322672,0.9253303,GAM,Data,Data,Pequivalent,CAN,2098.36432364568
2000,12-24m,UP,Lines_Longlines,NorthAmerica,124,3,57.17948,0.0,2.7759909,52.909905382244,0.0,1250.85539236002,0.04249152,,0.0011997555274573,0.9253303,GAM,Data,Data,Pequivalent,CAN,2120.1873126116
2001,12-24m,UP,Lines_Longlines,NorthAmerica,124,3,57.3379,0.0,2.7759909,53.05649620837,0.0,1250.85539236002,0.0266831,,0.0012023055257665,0.9253303,GAM,Data,Data,Pequivalent,CAN,2142.23726066276
2002,12-24m,UP,Lines_Longlines,NorthAmerica,124,3,57.76607,0.0,2.8314063,54.519738174747,0.0,1275.82544968614,0.02778487,,0.0011822086812721,0.9438021,GAM,Data,Data,Pequivalent,CAN,2207.72544114788
2003,12-24m,UP,Lines_Longlines,NorthAmerica,124,3,58.10161,0.0,2.6032149,50.416992288663,0.0,1173.00290686722,0.0283446433333333,,0.0011712502360818,0.8677383,GAM,Data,Data,Pequivalent,CAN,2050.90822699861
2004,12-24m,UP,Lines_Longlines,NorthAmerica,124,2,41.96875,0.0,1.7869972,37.49901936875,0.0,801.66713698836,0.03324267,,0.0009901270766195,0.8934986,GAM,Data,Data,Pequivalent,CAN,1416.23250240433
2005,12-24m,UP,Lines_Longlines,NorthAmerica,124,2,42.19318,0.0,1.7905594,37.774697532446,0.0,803.26518016122,0.034400385,,0.0009790837484616,0.8952797,GAM,Data,Data,Pequivalent,CAN,1433.81379855053
2006,12-24m,UP,Lines_Longlines,NorthAmerica,124,2,42.575,0.0,1.8917248,40.27009168,0.0,848.64912177024,0.035789645,,0.0009603709307105,0.9458624,GAM,Data,Data,Pequivalent,CAN,1530.57747481695
2007,12-24m,UP,Lines_Longlines,NorthAmerica,124,2,43.07008,0.0,1.8747628,40.373091888512,0.0,841.03977689964,0.037487625,,0.000937694968086,0.9373814,GAM,Data,Data,Pequivalent,CAN,1532.62895179718
2009,12-24m,UP,Lines_Longlines,NorthAmerica,124,1,16.79167,0.0,0.9253303,15.537841038601,0.0,420.62804220221,0.0205078,,0.001519972,0.9253303,GAM,Data,Data,Pequivalent,CAN,782.537911198008
2010,12-24m,UP,Lines_Longlines,NorthAmerica,124,1,16.97059,0.0,0.956101,16.22559806959,0.0,434.6155008407,0.0205078,,0.001488091,0.956101,GAM,Data,Data,Pequivalent,CAN,816.96925556252
2011,12-24m,UP,Lines_Longlines,NorthAmerica,124,1,17.14844,0.0,0.9503325,16.2967198563,0.0,431.99330975775,0.0205078,,0.001457384,0.9503325,GAM,Data,Data,Pequivalent,CAN,820.4854051889
2013,12-24m,UP,Lines_Longlines,NorthAmerica,124,1,17.5,0.0,0.9253303,16.19328025,0.0,420.62804220221,0.0205078,,0.001399417,0.9253303,GAM,Data,Data,Pequivalent,CAN,815.602854256183
2014,12-24m,UP,Lines_Longlines,NorthAmerica,124,1,17.5,0.0,0.9253303,16.19328025,0.0,420.62804220221,0.0205078,,0.001399417,0.9253303,GAM,Data,Data,Pequivalent,CAN,824.085123940446
2015,12-24m,UP,Lines_Longlines,NorthAmerica,124,1,17.5,0.0,0.9253303,16.19328025,0.0,420.62804220221,0.0205078,,0.001399417,0.9253303,GAM,Data,Data,Pequivalent,CAN,832.655609229427
2016,12-24m,UP,Lines_Longlines,NorthAmerica,124,1,17.5,0.0,0.9253303,16.19328025,0.0,420.62804220221,0.0205078,,0.001399417,0.9253303,GAM,Data,Data,Pequivalent,CAN,841.315227565414
1950,24-50m,UP,Lines_Longlines,NorthAmerica,124,1,325.0,0.0,0.7276401,236.4830325,0.0,330.30094497345,0.9011,,5.097861e-06,0.7276401,GAM,Data,LOA,Pequivalent,CAN,333.736074801174
1951,24-50m,UP,Lines_Longlines,NorthAmerica,124,1,325.0,0.0,0.7276401,236.4830325,0.0,330.30094497345,0.9011,,5.097861e-06,0.7276401,GAM,Data,LOA,Pequivalent,CAN,337.206929979106
1952,24-50m,UP,Lines_Longlines,NorthAmerica,124,1,325.0,0.0,0.7276401,236.4830325,0.0,330.30094497345,0.9011,,5.097861e-06,0.7276401,GAM,Data,LOA,Pequivalent,CAN,340.713882050889
1953,24-50m,UP,Lines_Longlines,NorthAmerica,124,1,325.0,0.0,0.7276401,236.4830325,0.0,330.30094497345,0.9011,,5.097861e-06,0.7276401,GAM,Data,LOA,Pequivalent,CAN,344.257306424218
1954,24-50m,UP,Lines_Longlines,NorthAmerica,124,1,325.0,0.0,0.7276401,236.4830325,0.0,330.30094497345,0.9011,,5.097861e-06,0.7276401,GAM,Data,LOA,Pequivalent,CAN,347.83758241103
1955,24-50m,UP,Lines_Longlines,NorthAmerica,124,1,325.0,0.0,0.7276401,236.4830325,0.0,330.30094497345,0.9191453,,5.097861e-06,0.7276401,GAM,Data,LOA,Pequivalent,CAN,351.455093268105
1956,24-50m,UP,Lines_Longlines,NorthAmerica,124,1,325.0,0.0,0.7276401,236.4830325,0.0,330.30094497345,0.788401,,5.097861e-06,0.7276401,GAM,Data,LOA,Pequivalent,CAN,355.110226238093
1957,24-50m,UP,Lines_Longlines,NorthAmerica,124,1,325.0,0.0,0.7276401,236.4830325,0.0,330.30094497345,0.6903428,,5.097861e-06,0.7276401,GAM,Data,LOA,Pequivalent,CAN,358.803372590969
1958,24-50m,UP,Lines_Longlines,NorthAmerica,124,1,325.0,0.0,0.7276401,236.4830325,0.0,330.30094497345,0.6903428,,5.097861e-06,0.7276401,GAM,Data,LOA,Pequivalent,CAN,362.534927665915
1959,24-50m,UP,Lines_Longlines,NorthAmerica,124,1,325.0,0.0,0.7276401,236.4830325,0.0,330.30094497345,0.4615404,,5.097861e-06,0.7276401,GAM,Data,LOA,Pequivalent,CAN,366.305290913641
1960,24-50m,UP,Lines_Longlines,NorthAmerica,124,1,325.0,0.0,0.7276401,236.4830325,0.0,330.30094497345,0.4615404,,5.097861e-06,0.7276401,GAM,Data,LOA,Pequivalent,CAN,369.873388206474
1961,24-50m,UP,Lines_Longlines,NorthAmerica,124,1,325.0,0.0,0.7276401,236.4830325,0.0,330.30094497345,0.3961682,,5.097861e-06,0.7276401,GAM,Data,LOA,Pequivalent,CAN,373.720071443822
1962,24-50m,UP,Lines_Longlines,NorthAmerica,124,1,325.0,0.0,0.7276401,236.4830325,0.0,330.30094497345,0.3961682,,5.097861e-06,0.7276401,GAM,Data,LOA,Pequivalent,CAN,374.424324915225
1963,24-50m,UP,Lines_Longlines,NorthAmerica,124,1,325.0,0.0,0.7276401,236.4830325,0.0,330.30094497345,0.3471391,,5.097861e-06,0.7276401,GAM,Data,LOA,Pequivalent,CAN,378.318337894343
1964,24-50m,UP,Lines_Longlines,NorthAmerica,124,1,325.0,0.0,0.7276401,236.4830325,0.0,330.30094497345,0.0,,5.097861e-06,0.7276401,GAM,Data,LOA,Pequivalent,CAN,379.31795225929
1965,24-50m,UP,Lines_Longlines,NorthAmerica,124,1,325.0,0.0,0.7276401,236.4830325,0.0,330.30094497345,0.0,,5.097861e-06,0.7276401,GAM,Data,LOA,Pequivalent,CAN,380.959706309082
1966,24-50m,UP,Lines_Longlines,NorthAmerica,124,1,325.0,0.0,0.7276401,236.4830325,0.0,330.30094497345,0.0,,5.097861e-06,0.7276401,GAM,Data,LOA,Pequivalent,CAN,384.921687254696
1967,24-50m,UP,Lines_Longlines,NorthAmerica,124,1,325.0,0.0,0.7276401,236.4830325,0.0,330.30094497345,0.0,,5.097861e-06,0.7276401,GAM,Data,LOA,Pequivalent,CAN,388.924872802145
1968,24-50m,UP,Lines_Longlines,NorthAmerica,124,1,325.0,0.0,0.7276401,236.4830325,0.0,330.30094497345,0.0,,5.097861e-06,0.7276401,GAM,Data,LOA,Pequivalent,CAN,392.969691479287
1969,24-50m,UP,Lines_Longlines,NorthAmerica,124,1,325.0,0.0,0.7276401,236.4830325,0.0,330.30094497345,0.0,,5.097861e-06,0.7276401,GAM,Data,LOA,Pequivalent,CAN,397.056576270672
1970,24-50m,UP,Lines_Longlines,NorthAmerica,124,1,325.0,0.0,0.7276401,236.4830325,0.0,330.30094497345,0.0,,5.097861e-06,0.7276401,GAM,Data,LOA,Pequivalent,CAN,405.805219367572
1971,24-50m,UP,Lines_Longlines,NorthAmerica,124,1,325.0,0.0,0.7276401,236.4830325,0.0,330.30094497345,0.0,,5.097861e-06,0.7276401,GAM,Data,LOA,Pequivalent,CAN,414.7344900199
1972,24-50m,UP,Lines_Longlines,NorthAmerica,124,1,325.0,0.0,0.7276401,236.4830325,0.0,330.30094497345,0.0,,5.097861e-06,0.7276401,GAM,Data,LOA,Pequivalent,CAN,419.047728716107
1973,24-50m,UP,Lines_Longlines,NorthAmerica,124,1,325.0,0.0,0.7276401,236.4830325,0.0,330.30094497345,0.0,,5.097861e-06,0.7276401,GAM,Data,LOA,Pequivalent,CAN,423.405825094754
1974,24-50m,UP,Lines_Longlines,NorthAmerica,124,1,325.0,0.0,0.7276401,236.4830325,0.0,330.30094497345,0.1755373,,5.097861e-06,0.7276401,GAM,Data,LOA,Pequivalent,CAN,427.809245675739
1975,24-50m,UP,Lines_Longlines,NorthAmerica,124,1,325.0,0.0,0.7276401,236.4830325,0.0,330.30094497345,0.1755373,,5.097861e-06,0.7276401,GAM,Data,LOA,Pequivalent,CAN,432.258461830767
1976,24-50m,UP,Lines_Longlines,NorthAmerica,124,1,325.0,0.0,0.7276401,236.4830325,0.0,330.30094497345,0.1755373,,5.097861e-06,0.7276401,GAM,Data,LOA,Pequivalent,CAN,436.753949833807
1977,24-50m,UP,Lines_Longlines,NorthAmerica,124,1,325.0,0.0,0.7276401,236.4830325,0.0,330.30094497345,0.00337324,,5.097861e-06,0.7276401,GAM,Data,LOA,Pequivalent,CAN,441.296190912079
1979,24-50m,UP,Lines_Longlines,NorthAmerica,124,1,325.0,0.0,0.7276401,236.4830325,0.0,330.30094497345,0.0,,5.097861e-06,0.7276401,GAM,Data,LOA,Pequivalent,CAN,450.522882279059
1950,6-12m,UP,Lines_Longlines,NorthAmerica,124,27,112.683118,0.0,17.2997235,72.199510537699,0.0,7922.149521703,0.0141462248148148,,0.0682096662512155,0.6407305,GAM,Data,LOA,Pequivalent,CAN,8004.53987672871
1951,6-12m,UP,Lines_Longlines,NorthAmerica,124,27,117.41134,0.0,17.2997235,75.22902658387,0.0,7921.275565301,0.0171342744444444,,0.062926108853933,0.6407305,GAM,Data,LOA,Pequivalent,CAN,8086.8948622244
1952,6-12m,UP,Lines_Longlines,NorthAmerica,124,26,116.7450516,0.0,16.658993,74.8021152841938,0.0,7625.506677735,0.0204246973076923,,0.0555686838945352,0.6407305,GAM,Data,LOA,Pequivalent,CAN,7865.90538814507
1953,6-12m,UP,Lines_Longlines,NorthAmerica,124,25,113.9925442,0.0,16.0182625,73.0384998415381,0.0,7331.967532309,0.0235185524,,0.0539002849108923,0.6407305,GAM,Data,LOA,Pequivalent,CAN,7641.76861094177
1954,6-12m,UP,Lines_Longlines,NorthAmerica,124,24,111.2336267,0.0,15.377532,71.2707772523043,0.0,7038.428386883,0.0267987404166667,,0.052166507226594,0.6407305,GAM,Data,LOA,Pequivalent,CAN,7412.11901244587
1955,6-12m,UP,Lines_Longlines,NorthAmerica,124,22,101.024258,0.0,14.096071,64.729323340469,0.0,6452.224052433,0.0301620336363636,,0.0535947439725417,0.6407305,GAM,Data,LOA,Pequivalent,CAN,6865.45721604528
1956,6-12m,UP,Lines_Longlines,NorthAmerica,124,21,98.2734994,0.0,13.4553405,62.9668284073117,0.0,6158.684907007,0.0333981728571429,,0.0516093283684762,0.6407305,GAM,Data,LOA,Pequivalent,CAN,6621.27076515684
1957,6-12m,UP,Lines_Longlines,NorthAmerica,124,21,98.2741639,0.0,13.4553405,62.9672541727289,0.0,6158.684907007,0.0365861852380952,,0.0516092268864788,0.6407305,GAM,Data,LOA,Pequivalent,CAN,6690.13198111447
1958,6-12m,UP,Lines_Longlines,NorthAmerica,124,21,98.2644775,0.0,13.4553405,62.9610478008138,0.0,6158.684907007,0.0396684680952381,,0.0516144888606519,0.6407305,GAM,Data,LOA,Pequivalent,CAN,6759.70935371806
1959,6-12m,UP,Lines_Longlines,NorthAmerica,124,21,110.8524655,0.0,13.7399403,75.3919835962817,0.0,6285.77444451371,0.0420517604761905,,0.0429064502893467,0.654194817247899,GAM,Data,LOA,Pequivalent,CAN,6970.95322176629
1960,6-12m,UP,Lines_Longlines,NorthAmerica,124,20,108.1992529,0.0,13.0992098,73.7174468125875,0.0,5992.23529908771,0.0447857775,,0.0407834565908079,0.654868942350454,GAM,Data,LOA,Pequivalent,CAN,6710.14844714465
1961,6-12m,UP,Lines_Longlines,NorthAmerica,124,20,108.2987421,0.0,13.0992098,73.8071509252061,0.0,5992.23529908771,0.047472167,,0.0407443560824254,0.654868942350454,GAM,Data,LOA,Pequivalent,CAN,6779.93399099496
1962,6-12m,UP,Lines_Longlines,NorthAmerica,124,18,98.0862785,0.0,11.8177488,67.2707834755783,0.0,5406.03096463771,0.04996905,,0.0410377588677723,0.656439635899051,GAM,Data,LOA,Pequivalent,CAN,6128.19770941915
